object 1 class gridpositions counts       41       41       41
origin    -0.200000    -0.200000    -0.200000
delta     0.010000     0.000000     0.000000
delta     0.000000     0.010000     0.000000
delta     0.000000     0.000000     0.010000
object 2 class gridconnections counts       41       41       41
object 3 class array type float rank 1 shape       2 item     68921 data follows
     4.474929     6.445240
     5.043865     6.165873
     5.088651     6.173236
     4.871090     6.193744
     4.914174     6.348116
     5.023310     6.287162
     5.360403     6.016762
     5.013063     6.133315
     5.081509     6.384424
     5.188102     6.237660
     5.245225     6.018490
     5.077626     6.529538
     5.155161     5.948465
     5.438204     6.087831
     5.242541     6.351752
     5.354179     6.484918
     5.438233     6.242167
     5.336644     5.939386
     5.124642     6.222306
     5.646200     5.959907
     5.278573     5.690096
     5.221629     5.856681
     5.602991     5.723327
     5.619211     6.012807
     5.349289     5.824356
     5.120541     5.944531
     5.548583     5.871750
     5.688163     5.816601
     5.499115     5.882670
     5.181763     6.286151
     5.287638     5.989406
     5.492800     5.828922
     5.408178     5.760576
     5.437775     5.732538
     5.058768     5.583303
     5.343149     6.004124
     5.514694     5.893357
     5.177637     5.609022
     5.438028     5.736282
     5.004081     5.928908
     5.177134     5.763617
     5.055038     6.134192
     5.124671     5.951978
     5.116200     6.193882
     4.954613     6.141656
     4.952351     6.089240
     5.160239     6.125969
     5.130323     6.172211
     5.414007     6.700228
     5.235486     6.046073
     5.164990     6.135607
     5.306802     6.217597
     5.135236     6.048885
     5.287172     6.306745
     5.311871     6.171406
     5.258931     6.119669
     5.513789     6.376201
     5.472786     5.970035
     5.479456     6.151415
     5.358473     6.462144
     5.427373     5.917990
     5.444362     6.175893
     5.243527     6.008718
     5.134706     6.175601
     5.392722     6.090243
     5.405410     5.898482
     5.442268     5.914347
     5.265779     6.178049
     5.483899     6.021444
     5.519878     6.102025
     5.352853     5.880218
     5.608399     6.280847
     5.360074     5.998038
     5.394346     6.150454
     5.377351     5.988195
     5.432393     5.854294
     5.438757     5.922038
     5.319491     6.183891
     5.303323     5.678535
     5.463839     6.219940
     5.135014     5.832599
     5.207210     5.732977
     4.905820     6.204523
     4.870535     6.296962
     5.036021     6.343786
     5.138195     6.240358
     5.018193     6.243196
     4.785131     6.078418
     5.102882     6.201456
     5.061692     6.132467
     5.053402     6.013889
     5.220185     5.978997
     5.278788     6.133918
     5.152158     6.057496
     5.156501     6.210504
     5.014105     5.944105
     5.289016     6.101015
     5.295171     6.172424
     5.425054     6.027306
     5.642245     6.214810
     5.441183     5.979003
     5.300474     6.156452
     5.268199     5.755297
     5.389957     6.159824
     5.317879     5.915934
     5.326232     5.971719
     5.374237     6.165604
     5.392524     5.942447
     5.196019     5.782753
     5.297031     5.961330
     5.475640     5.872801
     5.417944     6.049578
     5.539885     5.860034
     5.311546     6.018425
     5.353941     5.877510
     5.501117     6.111970
     5.313318     6.349409
     5.404625     6.012875
     5.376993     5.946142
     5.216006     5.796998
     5.335178     6.031138
     5.510538     5.778227
     5.198127     5.575183
     4.772712     6.623342
     5.013487     5.913916
     5.230594     5.701785
     5.104413     5.995106
     5.099013     6.155673
     5.040435     6.485705
     5.144810     6.055019
     4.929091     6.321433
     5.287660     6.004585
     5.226637     6.093598
     5.175096     6.179762
     5.036842     5.972280
     5.302801     5.996118
     5.431669     6.045365
     5.393811     6.180132
     5.303256     5.961299
     5.537399     6.040002
     5.261949     5.764749
     5.269116     5.742044
     5.542287     5.966408
     5.419594     5.776551
     5.265378     5.910400
     5.269151     5.887263
     5.280443     6.066936
     5.195240     6.212831
     5.406990     6.191185
     5.580857     6.043334
     5.160811     6.210187
     5.852867     6.157281
     5.532854     5.946221
     5.513497     6.000212
     5.182262     6.051905
     5.483576     6.081090
     5.410240     6.136767
     5.527202     5.855677
     5.224578     5.954716
     5.255990     6.128952
     5.355061     5.788786
     5.213438     5.796116
     5.493080     5.755707
     5.403398     5.891951
     5.078178     6.181464
     4.804908     5.904900
     5.117060     5.925451
     5.163096     6.273181
     5.162056     6.036192
     5.022970     5.754296
     4.983451     6.245497
     5.193623     6.274008
     5.333519     6.159426
     5.283532     6.246196
     5.255159     6.033903
     5.378301     6.209108
     5.211033     5.977727
     5.121974     6.157984
     5.434573     5.925416
     5.519633     6.125241
     5.273028     5.930911
     5.368637     6.101827
     5.336033     5.708790
     5.338397     5.897514
     5.711752     5.809311
     5.344368     6.569344
     5.342796     5.865311
     5.276687     6.093518
     5.600115     6.099968
     5.458665     5.877949
     5.231042     5.936128
     5.637921     6.058757
     5.439408     5.854008
     5.353608     5.852241
     5.236739     5.992117
     5.317415     6.079121
     5.510482     5.853587
     5.156127     5.947176
     5.577720     5.832729
     5.517209     6.112809
     5.429559     6.347738
     5.446636     5.709716
     5.416258     5.755657
     5.055082     5.892242
     5.161500     5.944609
     5.327258     6.276891
     5.130158     5.917912
     5.085374     6.134658
     5.139912     6.127707
     5.069723     6.178109
     4.882767     6.044369
     5.323241     6.139233
     5.254773     5.961429
     5.132174     5.708990
     4.983301     6.165732
     5.250324     6.016826
     5.274267     6.372492
     5.167185     5.950232
     5.401752     5.868679
     5.400480     6.005534
     5.483390     6.244137
     5.157880     6.309367
     5.395432     5.884380
     5.469738     5.849831
     5.157268     5.942542
     5.533535     6.114996
     5.494787     6.087462
     5.654446     5.815609
     5.244290     5.838215
     5.518943     5.820358
     5.592520     5.866721
     5.456103     5.838821
     5.433104     5.939619
     5.574887     5.950110
     5.535414     5.963737
     5.643832     5.949542
     5.505388     6.038634
     5.140463     6.298839
     4.970418     5.933700
     5.420933     6.076644
     5.541466     5.912680
     5.558479     6.222913
     5.281936     5.980718
     5.384828     5.561996
     5.258182     5.868903
     5.052279     5.589975
     5.082552     6.205797
     5.107916     5.710765
     5.047969     5.937073
     5.188869     5.912903
     5.142934     6.220525
     5.310612     6.255654
     5.264617     5.822200
     5.075569     5.985412
     5.150395     6.182821
     5.384863     5.944975
     5.411543     6.274405
     5.215144     5.823432
     5.523998     6.227441
     5.351104     5.966647
     5.557049     5.861086
     5.411108     5.834703
     5.343550     5.860826
     5.735872     6.014770
     5.385973     6.056264
     5.318529     6.201879
     5.398948     6.359434
     5.433876     6.143077
     5.510241     6.070010
     5.195934     5.927504
     5.456796     5.855026
     5.650000     5.983148
     5.085068     6.313843
     5.497393     5.907243
     5.520915     5.953909
     5.334330     5.862055
     5.407836     5.989557
     5.345765     6.212912
     5.259799     5.846085
     5.365945     5.798852
     5.728996     5.905924
     5.202676     5.702088
     5.334427     5.925568
     5.456819     6.088022
     5.129085     5.602041
     5.177082     5.886520
     5.041006     5.640092
     5.155096     6.080054
     5.452333     5.978721
     5.475883     5.698198
     5.152977     5.947275
     5.358881     6.111048
     5.109469     5.883219
     5.229790     6.120742
     5.456110     5.926139
     5.078193     6.000695
     5.264465     6.100669
     5.187582     5.729113
     5.362974     5.989457
     5.454305     6.239235
     5.507804     5.834656
     5.455536     6.481975
     5.219418     6.082612
     5.481272     5.897348
     5.399587     6.020885
     5.393847     5.907403
     5.289866     6.043939
     5.326589     5.680511
     5.627652     6.095722
     5.421553     5.873616
     5.480185     6.138629
     5.237621     5.919675
     5.352439     6.293508
     5.451527     5.830374
     5.497862     6.138024
     5.455794     5.865291
     5.259196     6.239833
     5.209354     6.169370
     5.618643     5.902012
     5.095582     6.195334
     5.400101     6.008875
     5.408640     5.993363
     5.250874     5.845664
     5.204074     5.901493
     5.364533     5.829957
     5.164040     6.176145
     5.006941     5.627594
     4.880608     5.659400
     5.078738     6.011126
     5.268922     5.831725
     5.334942     6.242288
     5.226597     5.891123
     5.483090     5.799888
     5.338359     6.221612
     5.464938     5.895675
     5.325506     5.847899
     5.031884     6.129298
     5.353042     5.914703
     5.100493     6.125552
     5.169788     6.016709
     5.220211     6.126002
     5.523574     5.997337
     5.540470     6.067229
     5.223802     5.946978
     5.474557     5.897461
     5.268142     6.007647
     5.417878     5.955108
     5.287551     5.782852
     5.676915     6.099824
     5.426823     5.889894
     5.379958     5.908110
     5.369543     5.728930
     5.407845     5.901231
     5.163247     5.987884
     5.539924     5.722446
     5.429732     6.035070
     5.323135     6.161844
     5.423057     5.791864
     5.079226     6.004278
     5.486524     6.262377
     5.207079     6.015727
     5.346384     6.065211
     5.168507     5.844534
     5.375774     6.059787
     5.352703     5.867910
     5.091840     5.521416
     5.183048     5.784816
     5.116344     5.986333
     5.222249     5.880599
     5.079893     5.965988
     5.234999     5.934692
     5.179240     5.905358
     5.491430     5.947252
     5.402225     6.109013
     5.450801     6.213296
     5.230581     5.854410
     5.479803     5.756104
     5.333478     6.209132
     5.143937     6.093172
     5.264803     5.781800
     5.206788     6.043100
     5.450888     5.731684
     5.215555     5.855491
     5.437470     6.056291
     5.304273     5.914266
     5.617940     5.968904
     5.345198     6.192149
     5.225411     5.782353
     5.136027     5.729387
     5.223823     5.756273
     5.341995     5.929891
     5.506612     6.031125
     5.433538     6.115560
     5.211387     5.772492
     5.569733     6.268125
     5.231816     6.064223
     5.507534     5.952754
     5.289494     5.972728
     5.282824     5.993543
     5.206502     6.278215
     5.298564     6.074546
     5.392981     6.121058
     5.320719     6.085862
     5.290656     5.649214
     5.317635     6.223766
     5.300977     5.748705
     5.432604     5.810847
     4.844553     6.191466
     5.285328     5.813176
     5.250428     5.928704
     5.397892     5.571741
     5.153807     5.785182
     5.475761     5.922796
     5.150249     5.839668
     5.454636     6.191579
     5.120064     5.980765
     5.447572     5.769346
     5.360621     6.061685
     5.304976     5.726741
     5.457538     6.114908
     5.242515     5.897268
     5.296794     6.018933
     5.509925     6.180928
     5.339138     6.026521
     5.627797     5.872623
     5.407920     5.837063
     5.348372     5.925276
     5.367583     5.887116
     5.145520     6.166971
     5.551234     5.788604
     5.440720     6.091792
     5.229887     6.258021
     5.306670     5.865075
     5.415747     6.247120
     5.405259     5.998666
     5.260336     6.208502
     5.252575     5.724878
     5.422107     5.949298
     5.411658     6.134063
     5.689894     6.144527
     5.364033     6.128206
     5.395564     5.935203
     5.230886     6.240638
     5.219240     5.786748
     5.136755     5.827545
     5.143357     5.822022
     5.282476     5.735504
     5.249846     5.927392
     5.276251     5.843919
     5.340256     6.077380
     5.196542     5.694029
     5.469325     5.874696
     5.044394     6.076270
     5.097393     6.186188
     5.407683     5.700066
     5.274913     5.972125
     5.428008     5.919836
     5.419624     5.786391
     5.376765     6.003012
     5.426001     5.798357
     5.368784     5.868809
     5.440613     5.992700
     5.244499     5.934324
     5.693265     5.974651
     5.510034     5.939966
     5.554925     6.082962
     5.423046     6.089772
     5.525386     5.879867
     5.075615     5.891021
     5.305627     6.043127
     5.365551     6.050992
     5.601211     6.021942
     5.668118     5.826050
     5.139155     6.290024
     5.314679     6.087730
     5.496875     5.925997
     5.273198     5.794499
     5.176321     5.872392
     5.418249     5.813794
     5.282098     6.060893
     5.209745     6.149283
     5.350467     6.041992
     5.282569     5.790412
     5.237801     6.102198
     5.431997     6.056162
     5.198235     6.022941
     5.307556     5.906063
     5.133610     6.347691
     5.376903     5.874537
     5.287875     6.102973
     5.186246     6.164627
     5.311861     5.575860
     5.337292     5.997837
     5.357042     5.841805
     5.266740     5.931295
     5.536581     5.679851
     5.172996     5.808013
     5.315606     5.831987
     5.090427     5.897124
     5.416915     5.995708
     5.544075     6.058579
     5.544808     6.225385
     5.240110     6.019782
     5.510359     5.873701
     5.451023     5.780980
     5.491212     6.144183
     5.464321     5.948879
     5.297850     5.833586
     5.440326     5.928275
     5.481178     5.761006
     5.816059     6.054438
     5.477358     5.751667
     4.934454     5.886951
     5.398380     6.068122
     5.249706     5.961499
     5.217903     6.324476
     5.541249     6.086746
     5.212518     5.851355
     5.065071     6.113549
     5.024967     6.000923
     5.033150     6.381600
     5.587863     6.399524
     5.424640     6.334613
     5.482999     5.862794
     5.168286     6.069865
     5.255341     6.169313
     5.213666     6.047924
     5.323831     5.904455
     5.199413     5.937613
     4.998531     6.007826
     5.494228     5.839656
     5.007200     6.010188
     5.059492     5.968446
     5.326154     6.059349
     5.417223     5.617256
     5.134938     6.006837
     5.540169     6.015236
     5.544523     5.955416
     5.496362     6.296051
     5.194020     5.859263
     5.527584     5.958582
     5.198502     6.250083
     5.553271     5.940635
     5.241108     6.167872
     5.333872     5.977374
     5.620464     6.075061
     5.498055     6.006124
     5.094700     6.050360
     5.749081     5.950543
     5.125643     5.696521
     5.560284     5.836093
     5.423893     5.738426
     5.714041     5.993610
     5.459332     5.902951
     5.171836     5.780675
     5.309109     5.950186
     5.508178     6.077070
     5.342049     6.165358
     5.482524     6.174474
     5.340202     5.987995
     5.488289     5.997348
     5.484309     6.468385
     5.419576     6.106626
     5.186735     5.790634
     5.260934     5.935724
     5.185176     6.155195
     5.406326     5.776180
     5.248864     6.039929
     5.349887     6.061357
     5.252700     6.177116
     5.224990     6.084349
     5.112227     6.004211
     5.151655     5.821118
     5.157900     6.058771
     5.352181     6.056419
     5.308909     5.720766
     5.183546     6.088027
     5.187046     5.937087
     5.422864     5.682641
     5.325709     5.619352
     5.389660     6.238245
     5.552849     5.807860
     5.141638     6.165810
     5.322949     5.853193
     5.512167     5.831788
     5.087394     5.797143
     5.401073     5.935903
     5.310078     5.687904
     5.489660     5.863487
     5.294541     5.967028
     5.554565     6.213108
     5.450287     5.949344
     5.346400     6.303123
     5.615683     5.746917
     5.355863     5.935124
     5.172953     5.692149
     5.330318     5.989754
     5.358247     6.135102
     5.411024     5.818571
     5.502134     6.207451
     5.454591     6.141614
     5.397792     6.177259
     5.656406     6.112704
     5.588673     5.951448
     5.447409     6.098187
     5.143853     6.197201
     5.305550     6.001874
     5.309326     5.831908
     5.306772     6.248520
     5.073449     5.884461
     5.100754     6.045847
     5.032937     6.593985
     4.896801     5.902854
     5.028606     6.072472
     5.124272     6.016253
     5.380321     5.978204
     5.241147     5.746998
     5.109980     5.553330
     5.200131     5.718126
     5.390523     6.210717
     5.200848     5.829722
     5.437355     5.598090
     5.459621     6.152330
     5.217009     5.775983
     5.426585     5.889642
     5.229679     5.720509
     5.548255     5.787311
     5.318230     5.571831
     5.379948     6.198428
     5.630334     6.020861
     5.571092     5.991581
     5.348466     5.877449
     5.352822     5.842368
     5.554924     5.864335
     5.412078     5.754763
     5.336099     6.128505
     5.360411     5.874392
     5.153211     6.076092
     5.244150     5.739826
     4.961575     5.987795
     5.430420     5.862970
     5.350528     5.801127
     5.283664     6.271992
     5.347413     6.240314
     5.457862     5.873309
     5.331454     5.803328
     5.370174     5.986259
     5.125984     6.020882
     5.253867     6.052765
     5.061352     5.982774
     5.148747     6.210597
     5.375590     5.693349
     5.085598     5.729895
     5.405168     6.454551
     5.079460     5.844028
     4.931010     5.984747
     5.049053     5.875499
     5.153003     6.017925
     5.357092     6.044339
     5.211087     5.744415
     5.367896     5.504729
     5.714500     6.012424
     5.455818     5.833723
     5.384655     6.142870
     5.561819     5.864138
     5.483397     5.946307
     5.279394     6.054626
     5.566312     5.931501
     5.441730     6.057279
     5.398211     5.773254
     5.502935     5.827440
     5.516119     5.855717
     5.223432     5.832714
     5.250322     5.885903
     5.441537     6.193136
     5.500068     5.958976
     5.328041     5.928111
     5.637333     5.941927
     5.525721     5.950938
     5.517868     6.051498
     5.204778     5.973908
     5.260841     6.191407
     5.189526     6.084252
     5.239492     5.922056
     5.209301     6.428180
     5.350392     5.984752
     5.206635     6.202970
     5.522005     6.386686
     5.290173     6.096398
     5.519762     5.876091
     5.331661     6.270274
     5.242974     5.957338
     5.383522     6.034473
     5.016310     5.849875
     5.094491     5.695486
     5.228346     6.011898
     4.896552     6.285868
     5.218824     5.735560
     5.106441     5.758722
     5.238250     5.549671
     5.278628     5.717156
     5.123348     5.728461
     5.546316     5.719035
     5.527118     5.771593
     5.436426     5.637729
     5.408721     5.625923
     5.371029     5.607435
     5.554966     5.914870
     5.592881     5.849367
     5.444809     6.004609
     5.403727     6.012683
     5.220555     5.884304
     5.594308     5.825264
     5.290072     5.538649
     5.314573     5.739157
     5.554888     6.084105
     5.350180     5.976301
     5.282482     6.045698
     5.411754     5.699870
     5.466230     6.186238
     5.277711     5.873987
     5.232151     5.791995
     5.401030     6.145659
     5.242333     5.885811
     5.147370     6.245072
     5.497576     5.774992
     5.447938     6.235638
     5.197716     5.993324
     5.267375     5.974782
     5.163500     6.324883
     5.319322     6.271378
     4.949576     5.982362
     5.154410     6.065025
     5.165437     5.971658
     5.541049     5.674883
     5.225214     5.679531
     5.376579     5.952137
     4.902354     6.031353
     5.160229     5.777041
     5.321036     5.717124
     5.156805     5.759778
     5.544845     6.018403
     5.478365     6.005230
     5.404140     5.599277
     5.614352     6.073787
     5.581041     6.037450
     5.576960     5.758499
     5.402647     6.029706
     5.462050     5.864467
     5.202688     5.874887
     5.012468     5.998592
     5.281545     5.657741
     5.514885     6.036428
     5.495903     5.758796
     5.576816     6.097683
     5.569848     6.235659
     5.491842     6.062841
     5.333491     5.682681
     5.299653     6.156104
     5.417346     5.837484
