    -0.837034    -0.239779     0.301171     0.309756     0.389073
    -0.835639    -0.239910     0.301138     0.309807     0.389055
    -0.834244    -0.240008     0.301105     0.309861     0.389034
    -0.832848    -0.240067     0.301073     0.309915     0.389012
    -0.831453    -0.240088     0.301041     0.309970     0.388989
    -0.830058    -0.240070     0.301009     0.310026     0.388964
    -0.828663    -0.240013     0.300978     0.310083     0.388939
    -0.827268    -0.239918     0.300947     0.310141     0.388912
    -0.825873    -0.239784     0.300916     0.310200     0.388884
    -0.824478    -0.239612     0.300886     0.310259     0.388855
    -0.823083    -0.239401     0.300856     0.310320     0.388824
    -0.821688    -0.239151     0.300826     0.310381     0.388793
    -0.820293    -0.238863     0.300797     0.310444     0.388760
    -0.818898    -0.238536     0.300767     0.310507     0.388726
    -0.817503    -0.238170     0.300739     0.310571     0.388691
    -0.816108    -0.237766     0.300710     0.310636     0.388654
    -0.814713    -0.237323     0.300682     0.310702     0.388616
    -0.813318    -0.236842     0.300654     0.310769     0.388577
    -0.811923    -0.236322     0.300627     0.310836     0.388537
    -0.810528    -0.235764     0.300599     0.310905     0.388496
    -0.809133    -0.235166     0.300572     0.310974     0.388453
    -0.807737    -0.234531     0.300546     0.311045     0.388409
    -0.806342    -0.233857     0.300520     0.311116     0.388364
    -0.804947    -0.233144     0.300494     0.311188     0.388318
    -0.803552    -0.232393     0.300468     0.311262     0.388270
    -0.802157    -0.231603     0.300443     0.311336     0.388222
    -0.800762    -0.230775     0.300418     0.311411     0.388172
    -0.799367    -0.229908     0.300393     0.311486     0.388120
    -0.797972    -0.229003     0.300369     0.311563     0.388068
    -0.796577    -0.228059     0.300345     0.311641     0.388014
    -0.795182    -0.227077     0.300321     0.311719     0.387960
    -0.793787    -0.226057     0.300298     0.311799     0.387904
    -0.792392    -0.224998     0.300274     0.311879     0.387846
    -0.790997    -0.223901     0.300252     0.311961     0.387788
    -0.789602    -0.222765     0.300229     0.312043     0.387728
    -0.788207    -0.221591     0.300207     0.312126     0.387667
    -0.786812    -0.220379     0.300185     0.312210     0.387605
    -0.785417    -0.219128     0.300163     0.312295     0.387542
    -0.784022    -0.217839     0.300142     0.312381     0.387477
    -0.782626    -0.216512     0.300121     0.312467     0.387412
    -0.781231    -0.215147     0.300100     0.312555     0.387345
    -0.779836    -0.213743     0.300080     0.312644     0.387277
    -0.778441    -0.212301     0.300060     0.312733     0.387207
    -0.777046    -0.210821     0.300040     0.312823     0.387137
    -0.775651    -0.209303     0.300020     0.312915     0.387065
    -0.774256    -0.207747     0.300001     0.313007     0.386993
    -0.772861    -0.206153     0.299982     0.313100     0.386919
    -0.771466    -0.204520     0.299963     0.313194     0.386843
    -0.770071    -0.202850     0.299944     0.313289     0.386767
    -0.768676    -0.201142     0.299926     0.313384     0.386690
    -0.767281    -0.199396     0.299908     0.313481     0.386611
    -0.765886    -0.197611     0.299890     0.313579     0.386532
    -0.764491    -0.195789     0.299872     0.313677     0.386451
    -0.763096    -0.193929     0.299855     0.313776     0.386369
    -0.761701    -0.192031     0.299838     0.313876     0.386286
    -0.760306    -0.190096     0.299821     0.313978     0.386201
    -0.758911    -0.188122     0.299804     0.314080     0.386116
    -0.757515    -0.186111     0.299788     0.314182     0.386030
    -0.756120    -0.184063     0.299772     0.314286     0.385942
    -0.754725    -0.181976     0.299756     0.314391     0.385854
    -0.753330    -0.179852     0.299740     0.314496     0.385764
    -0.751935    -0.177691     0.299724     0.314603     0.385673
    -0.750540    -0.175492     0.299709     0.314710     0.385581
    -0.749145    -0.173255     0.299693     0.314818     0.385489
    -0.747750    -0.170981     0.299678     0.314927     0.385395
    -0.746355    -0.168670     0.299663     0.315037     0.385300
    -0.744960    -0.166321     0.299649     0.315148     0.385204
    -0.743565    -0.163935     0.299634     0.315259     0.385107
    -0.742170    -0.161512     0.299620     0.315372     0.385009
    -0.740775    -0.159051     0.299605     0.315485     0.384910
    -0.739380    -0.156554     0.299591     0.315599     0.384810
    -0.737985    -0.154019     0.299577     0.315714     0.384708
    -0.736590    -0.151447     0.299563     0.315830     0.384606
    -0.735195    -0.148838     0.299549     0.315947     0.384503
    -0.733799    -0.146193     0.299536     0.316065     0.384399
    -0.732404    -0.143510     0.299522     0.316183     0.384295
    -0.731009    -0.140791     0.299509     0.316303     0.384189
    -0.729614    -0.138034     0.299495     0.316423     0.384082
    -0.728219    -0.135241     0.299482     0.316544     0.383974
    -0.726824    -0.132412     0.299468     0.316666     0.383865
    -0.725429    -0.129545     0.299455     0.316789     0.383756
    -0.724034    -0.126643     0.299442     0.316912     0.383645
    -0.722639    -0.123703     0.299429     0.317037     0.383534
    -0.721244    -0.120728     0.299416     0.317162     0.383422
    -0.719849    -0.117715     0.299403     0.317288     0.383309
    -0.718454    -0.114667     0.299390     0.317416     0.383195
    -0.717059    -0.111582     0.299377     0.317543     0.383080
    -0.715664    -0.108461     0.299363     0.317672     0.382965
    -0.714269    -0.105304     0.299350     0.317802     0.382848
    -0.712874    -0.102111     0.299337     0.317932     0.382731
    -0.711479    -0.098882     0.299324     0.318063     0.382613
    -0.710084    -0.095617     0.299311     0.318195     0.382494
    -0.708688    -0.092316     0.299297     0.318328     0.382374
    -0.707293    -0.088980     0.299284     0.318462     0.382254
    -0.705898    -0.085607     0.299271     0.318597     0.382133
    -0.704503    -0.082199     0.299257     0.318732     0.382011
    -0.703108    -0.078756     0.299243     0.318868     0.381888
    -0.701713    -0.075276     0.299230     0.319005     0.381765
    -0.700318    -0.071762     0.299216     0.319143     0.381641
    -0.698923    -0.068212     0.299202     0.319282     0.381516
    -0.697528    -0.064627     0.299187     0.319422     0.381391
    -0.696133    -0.061006     0.299173     0.319562     0.381265
    -0.694738    -0.057350     0.299158     0.319703     0.381138
    -0.693343    -0.053660     0.299144     0.319845     0.381011
    -0.691948    -0.049934     0.299129     0.319988     0.380883
    -0.690553    -0.046173     0.299113     0.320132     0.380754
    -0.689158    -0.042378     0.299098     0.320277     0.380625
    -0.687763    -0.038547     0.299082     0.320422     0.380495
    -0.686368    -0.034682     0.299066     0.320568     0.380365
    -0.684973    -0.030783     0.299050     0.320716     0.380234
    -0.683577    -0.026849     0.299034     0.320864     0.380103
    -0.682182    -0.022880     0.299017     0.321012     0.379971
    -0.680787    -0.018877     0.299000     0.321162     0.379838
    -0.679392    -0.014840     0.298982     0.321312     0.379705
    -0.677997    -0.010768     0.298965     0.321464     0.379572
    -0.676602    -0.006663     0.298947     0.321616     0.379438
    -0.675207    -0.002523     0.298928     0.321769     0.379303
    -0.673812     0.001651     0.298909     0.321923     0.379168
    -0.672417     0.005858     0.298890     0.322078     0.379033
    -0.671022     0.010100     0.298870     0.322233     0.378897
    -0.669627     0.014375     0.298850     0.322390     0.378761
    -0.668232     0.018684     0.298829     0.322547     0.378624
    -0.666837     0.023026     0.298808     0.322705     0.378487
    -0.665442     0.027402     0.298786     0.322864     0.378350
    -0.664047     0.031811     0.298764     0.323024     0.378212
    -0.662652     0.036253     0.298741     0.323184     0.378074
    -0.661257     0.040729     0.298718     0.323346     0.377936
    -0.659862     0.045237     0.298694     0.323508     0.377797
    -0.658466     0.049779     0.298670     0.323672     0.377658
    -0.657071     0.054354     0.298645     0.323836     0.377519
    -0.655676     0.058961     0.298619     0.324001     0.377380
    -0.654281     0.063601     0.298593     0.324167     0.377240
    -0.652886     0.068274     0.298566     0.324333     0.377100
    -0.651491     0.072980     0.298538     0.324501     0.376960
    -0.650096     0.077718     0.298510     0.324670     0.376820
    -0.648701     0.082488     0.298481     0.324839     0.376680
    -0.647306     0.087291     0.298451     0.325009     0.376539
    -0.645911     0.092125     0.298421     0.325181     0.376399
    -0.644516     0.096992     0.298389     0.325353     0.376258
    -0.643121     0.101891     0.298357     0.325526     0.376117
    -0.641726     0.106822     0.298324     0.325700     0.375976
    -0.640331     0.111785     0.298290     0.325874     0.375835
    -0.638936     0.116779     0.298255     0.326050     0.375694
    -0.637541     0.121805     0.298220     0.326227     0.375554
    -0.636146     0.126863     0.298183     0.326404     0.375413
    -0.634751     0.131952     0.298145     0.326583     0.375272
    -0.633355     0.137072     0.298107     0.326762     0.375131
    -0.631960     0.142223     0.298067     0.326942     0.374990
    -0.630565     0.147406     0.298027     0.327124     0.374850
    -0.629170     0.152620     0.297985     0.327306     0.374709
    -0.627775     0.157864     0.297942     0.327489     0.374569
    -0.626380     0.163140     0.297899     0.327673     0.374429
    -0.624985     0.168446     0.297854     0.327858     0.374289
    -0.623590     0.173783     0.297807     0.328044     0.374149
    -0.622195     0.179150     0.297760     0.328230     0.374010
    -0.620800     0.184548     0.297711     0.328418     0.373870
    -0.619405     0.189976     0.297662     0.328607     0.373732
    -0.618010     0.195434     0.297611     0.328796     0.373593
    -0.616615     0.200922     0.297558     0.328987     0.373455
    -0.615220     0.206440     0.297504     0.329179     0.373317
    -0.613825     0.211989     0.297449     0.329371     0.373180
    -0.612430     0.217566     0.297393     0.329564     0.373043
    -0.611035     0.223174     0.297334     0.329759     0.372907
    -0.609640     0.228811     0.297275     0.329954     0.372771
    -0.608244     0.234478     0.297214     0.330150     0.372636
    -0.606849     0.240173     0.297151     0.330348     0.372501
    -0.605454     0.245898     0.297087     0.330546     0.372367
    -0.604059     0.251652     0.297021     0.330745     0.372234
    -0.602664     0.257435     0.296954     0.330945     0.372101
    -0.601269     0.263247     0.296885     0.331146     0.371969
    -0.599874     0.269088     0.296814     0.331348     0.371838
    -0.598479     0.274957     0.296741     0.331551     0.371707
    -0.597084     0.280855     0.296667     0.331755     0.371578
    -0.595689     0.286781     0.296591     0.331960     0.371450
    -0.594294     0.292735     0.296512     0.332166     0.371322
    -0.592899     0.298717     0.296432     0.332373     0.371195
    -0.591504     0.304728     0.296350     0.332580     0.371070
    -0.590109     0.310766     0.296266     0.332789     0.370945
    -0.588714     0.316832     0.296180     0.332998     0.370822
    -0.587319     0.322925     0.296091     0.333209     0.370700
    -0.585924     0.329046     0.296001     0.333420     0.370579
    -0.584528     0.335194     0.295908     0.333633     0.370460
    -0.583133     0.341370     0.295813     0.333846     0.370342
    -0.581738     0.347572     0.295715     0.334060     0.370225
    -0.580343     0.353801     0.295616     0.334275     0.370110
    -0.578948     0.360057     0.295514     0.334491     0.369996
    -0.577553     0.366340     0.295409     0.334707     0.369884
    -0.576158     0.372649     0.295302     0.334925     0.369773
    -0.574763     0.378984     0.295192     0.335143     0.369665
    -0.573368     0.385346     0.295080     0.335363     0.369558
    -0.571973     0.391733     0.294964     0.335583     0.369453
    -0.570578     0.398146     0.294846     0.335804     0.369350
    -0.569183     0.404585     0.294726     0.336025     0.369249
    -0.567788     0.411050     0.294602     0.336248     0.369150
    -0.566393     0.417539     0.294475     0.336471     0.369053
    -0.564998     0.424054     0.294346     0.336695     0.368959
    -0.563603     0.430594     0.294213     0.336920     0.368867
    -0.562208     0.437159     0.294077     0.337145     0.368778
    -0.560813     0.443748     0.293938     0.337371     0.368691
    -0.559417     0.450361     0.293796     0.337598     0.368607
    -0.558022     0.456999     0.293650     0.337825     0.368525
    -0.556627     0.463661     0.293500     0.338053     0.368446
    -0.555232     0.470347     0.293347     0.338282     0.368371
    -0.553837     0.477057     0.293191     0.338511     0.368298
    -0.552442     0.483790     0.293031     0.338740     0.368229
    -0.551047     0.490546     0.292866     0.338971     0.368163
    -0.549652     0.497326     0.292698     0.339201     0.368100
    -0.548257     0.504128     0.292526     0.339432     0.368041
    -0.546862     0.510953     0.292350     0.339663     0.367986
    -0.545467     0.517800     0.292170     0.339895     0.367935
    -0.544072     0.524670     0.291986     0.340127     0.367887
    -0.542677     0.531561     0.291797     0.340359     0.367844
    -0.541282     0.538474     0.291603     0.340592     0.367805
    -0.539887     0.545409     0.291405     0.340824     0.367771
    -0.538492     0.552365     0.291203     0.341057     0.367741
    -0.537097     0.559342     0.290995     0.341289     0.367716
    -0.535702     0.566339     0.290783     0.341522     0.367695
    -0.534306     0.573357     0.290565     0.341755     0.367680
    -0.532911     0.580395     0.290342     0.341987     0.367671
    -0.531516     0.587453     0.290114     0.342219     0.367666
    -0.530121     0.594531     0.289881     0.342451     0.367668
    -0.528726     0.601628     0.289642     0.342683     0.367675
    -0.527331     0.608745     0.289397     0.342914     0.367689
    -0.525936     0.615879     0.289146     0.343145     0.367708
    -0.524541     0.623033     0.288890     0.343375     0.367735
    -0.523146     0.630204     0.288627     0.343605     0.367768
    -0.521751     0.637393     0.288358     0.343834     0.367809
    -0.520356     0.644600     0.288082     0.344062     0.367856
    -0.518961     0.651824     0.287800     0.344289     0.367911
    -0.517566     0.659065     0.287511     0.344515     0.367975
    -0.516171     0.666321     0.287214     0.344740     0.368046
    -0.514776     0.673595     0.286911     0.344963     0.368125
    -0.513381     0.680883     0.286601     0.345186     0.368214
    -0.511986     0.688187     0.286282     0.345406     0.368311
